NR,air_hour,DataTime
7314,34,21:52:01 11.06.2021
7315,33,22:52:01 11.06.2021
7316,34,23:52:01 11.06.2021
7317,34,00:52:01 12.06.2021
7318,32,01:52:01 12.06.2021
7319,34,02:52:01 12.06.2021
7320,32,03:52:01 12.06.2021
7321,32,04:52:01 12.06.2021
7322,33,05:52:01 12.06.2021
7323,32,06:52:01 12.06.2021
7324,34,07:52:01 12.06.2021
7325,36,08:52:01 12.06.2021
7326,32,09:52:01 12.06.2021
7327,34,10:52:01 12.06.2021
7328,35,11:52:01 12.06.2021
7329,34,12:52:01 12.06.2021
7330,35,13:52:01 12.06.2021
7331,33,14:52:01 12.06.2021
7332,33,15:52:01 12.06.2021
7333,34,16:52:01 12.06.2021
7334,31,17:52:01 12.06.2021
7335,34,18:52:01 12.06.2021
7336,33,19:52:01 12.06.2021
7337,33,20:52:01 12.06.2021
7338,34,21:52:01 12.06.2021
7339,33,22:52:01 12.06.2021
7340,34,23:52:01 12.06.2021
7341,32,00:52:01 13.06.2021
7342,34,01:52:01 13.06.2021
7343,33,02:52:01 13.06.2021
7344,32,03:52:01 13.06.2021
7345,31,04:52:01 13.06.2021
7346,31,05:52:01 13.06.2021
7347,32,06:52:01 13.06.2021
7348,34,07:52:01 13.06.2021
7349,31,08:52:01 13.06.2021
7350,34,09:52:01 13.06.2021
7351,36,10:52:01 13.06.2021
7352,31,11:52:01 13.06.2021
7353,34,12:52:01 13.06.2021
7354,34,13:52:01 13.06.2021
7355,31,14:52:01 13.06.2021
7356,34,15:52:01 13.06.2021
7357,31,16:52:01 13.06.2021
7358,32,17:52:01 13.06.2021
7359,32,18:52:01 13.06.2021
7360,1,19:52:01 13.06.2021
7361,34,20:52:01 13.06.2021
7362,1,21:52:01 13.06.2021
7363,33,22:52:01 13.06.2021
7364,34,23:52:01 13.06.2021
7365,35,00:52:01 14.06.2021
7366,34,01:52:01 14.06.2021
7367,32,02:52:01 14.06.2021
7368,34,03:52:01 14.06.2021
7369,32,04:52:01 14.06.2021
7370,34,05:52:01 14.06.2021
7371,636,06:52:01 14.06.2021
7372,1192,07:52:01 14.06.2021
7373,617,08:52:01 14.06.2021
7374,1165,09:53:01 14.06.2021
7375,621,10:53:01 14.06.2021
7376,626,11:53:01 14.06.2021
7377,781,12:53:01 14.06.2021
7378,802,13:53:01 14.06.2021
7379,628,14:53:01 14.06.2021
7380,626,15:53:01 14.06.2021
7381,786,16:54:01 14.06.2021
7382,622,17:54:01 14.06.2021
7383,629,18:54:01 14.06.2021
7384,776,19:54:01 14.06.2021
7385,607,20:54:01 14.06.2021
7386,603,21:54:01 14.06.2021
7387,604,22:54:01 14.06.2021
7388,605,23:54:01 14.06.2021
7389,607,00:54:01 15.06.2021
7390,604,01:54:01 15.06.2021
7391,611,02:54:01 15.06.2021
7392,608,03:54:01 15.06.2021
7393,604,04:54:01 15.06.2021
7394,604,05:54:01 15.06.2021
7395,610,06:54:01 15.06.2021
7396,1230,07:54:01 15.06.2021
7397,787,08:54:01 15.06.2021
7398,1226,09:54:01 15.06.2021
7399,780,10:54:01 15.06.2021
7400,1239,11:54:01 15.06.2021
7401,628,12:54:01 15.06.2021
7402,1207,13:55:01 15.06.2021
7403,778,14:55:01 15.06.2021
7404,1228,15:56:01 15.06.2021
7405,629,16:56:01 15.06.2021
7406,1212,17:56:01 15.06.2021
7407,625,18:56:01 15.06.2021
7408,1221,19:57:01 15.06.2021
7409,626,20:57:01 15.06.2021
7410,626,21:57:01 15.06.2021
7411,625,22:57:01 15.06.2021
7412,628,23:57:01 15.06.2021
7413,626,00:57:01 16.06.2021
7414,625,01:57:01 16.06.2021
7415,623,02:57:01 16.06.2021
7416,629,03:57:01 16.06.2021
7417,628,04:57:01 16.06.2021
7418,625,05:57:01 16.06.2021
7419,785,06:57:01 16.06.2021
7420,32,07:57:01 16.06.2021
7421,929,09:08:01 16.06.2021
7422,1065,10:08:01 16.06.2021
7423,620,11:08:01 16.06.2021
7424,1225,12:08:01 16.06.2021
7425,771,13:08:01 16.06.2021
7426,1036,14:08:01 16.06.2021
7427,782,15:08:01 16.06.2021
7428,1215,16:08:01 16.06.2021
7429,779,17:08:01 16.06.2021
7430,1253,18:08:01 16.06.2021
7431,777,19:08:01 16.06.2021
7432,1223,20:08:01 16.06.2021
7433,625,21:08:01 16.06.2021
7434,626,22:08:01 16.06.2021
7435,628,23:08:01 16.06.2021
7436,623,00:08:01 17.06.2021
7437,626,01:08:01 17.06.2021
7438,625,02:08:01 17.06.2021
7439,627,03:08:01 17.06.2021
7440,624,04:08:01 17.06.2021
7441,625,05:08:01 17.06.2021
7442,624,06:08:01 17.06.2021
7443,780,07:08:01 17.06.2021
7444,935,08:08:01 17.06.2021
7445,775,09:08:01 17.06.2021
7446,612,10:08:01 17.06.2021
7447,619,11:08:01 17.06.2021
7448,626,12:08:01 17.06.2021
7449,775,13:08:01 17.06.2021
7450,1828,14:08:01 17.06.2021
7451,641,15:08:01 17.06.2021
7452,761,16:08:01 17.06.2021
7453,625,17:08:01 17.06.2021
7454,775,18:08:01 17.06.2021
7455,774,19:08:01 17.06.2021
7456,781,20:08:01 17.06.2021
7457,627,21:08:01 17.06.2021
7458,624,22:08:01 17.06.2021
7459,626,23:08:01 17.06.2021
7460,625,00:08:01 18.06.2021
7461,626,01:08:01 18.06.2021
7462,625,02:08:01 18.06.2021
7463,626,03:08:01 18.06.2021
7464,625,04:08:01 18.06.2021
7465,623,05:08:01 18.06.2021
7466,626,06:08:01 18.06.2021
7467,780,07:08:01 18.06.2021
7468,781,08:08:01 18.06.2021
7469,776,09:08:01 18.06.2021
7470,770,10:08:01 18.06.2021
7471,761,11:08:01 18.06.2021
7472,776,12:08:01 18.06.2021
7473,776,13:08:01 18.06.2021
7474,772,14:08:01 18.06.2021
7475,620,15:08:01 18.06.2021
7476,1226,16:08:01 18.06.2021
7477,639,17:08:01 18.06.2021
7478,1244,18:08:01 18.06.2021
7479,772,19:08:01 18.06.2021
7480,1233,20:08:01 18.06.2021
7481,625,21:09:01 18.06.2021
7482,621,22:09:01 18.06.2021
7483,624,23:09:01 18.06.2021
7484,624,00:09:01 19.06.2021
7485,623,01:09:01 19.06.2021
7486,625,02:09:01 19.06.2021
7487,625,03:09:01 19.06.2021
7488,629,04:09:01 19.06.2021
7489,625,05:09:01 19.06.2021
7490,624,06:09:01 19.06.2021
7491,626,07:09:01 19.06.2021
7492,626,08:09:01 19.06.2021
7493,627,09:09:01 19.06.2021
7494,628,10:09:01 19.06.2021
7495,623,11:09:01 19.06.2021
7496,622,12:09:01 19.06.2021
7497,628,13:09:01 19.06.2021
7498,626,14:09:01 19.06.2021
7499,624,15:09:01 19.06.2021
7500,623,16:09:01 19.06.2021
7501,623,17:09:01 19.06.2021
7502,623,18:09:01 19.06.2021
7503,620,19:09:01 19.06.2021
7504,626,20:09:01 19.06.2021
7505,624,21:09:01 19.06.2021
7506,622,22:09:01 19.06.2021
7507,625,23:09:01 19.06.2021
7508,622,00:09:01 20.06.2021
7509,622,01:09:01 20.06.2021
7510,624,02:09:01 20.06.2021
7511,627,03:09:01 20.06.2021
7512,625,04:09:01 20.06.2021
7513,569,06:54:01 21.06.2021
7514,568,07:54:01 21.06.2021
7515,566,08:54:01 21.06.2021
7516,569,09:54:01 21.06.2021
7517,559,10:54:01 21.06.2021
7518,567,11:54:01 21.06.2021
7519,560,12:54:01 21.06.2021
7520,688,13:54:01 21.06.2021
7521,1,14:54:01 21.06.2021
7522,1,15:54:01 21.06.2021
7523,0,16:54:01 21.06.2021
7524,0,17:54:01 21.06.2021
7525,562,18:54:01 21.06.2021
7526,561,19:54:01 21.06.2021
7527,563,20:54:01 21.06.2021
7528,564,21:54:01 21.06.2021
7529,562,22:54:01 21.06.2021
7530,563,23:54:01 21.06.2021
7531,562,00:54:01 22.06.2021
7532,560,01:54:01 22.06.2021
7533,561,02:54:01 22.06.2021
7534,564,03:54:01 22.06.2021
7535,563,04:54:01 22.06.2021
7536,561,05:54:01 22.06.2021
7537,32,06:54:01 22.06.2021
7538,566,07:54:01 22.06.2021
7539,570,08:54:01 22.06.2021
7540,617,09:54:01 22.06.2021
7541,620,10:54:01 22.06.2021
7542,596,11:54:01 22.06.2021
7543,619,12:54:01 22.06.2021
7544,620,13:54:01 22.06.2021
7545,618,14:54:01 22.06.2021
7546,774,15:54:01 22.06.2021
7547,595,16:54:01 22.06.2021
7548,827,17:54:01 22.06.2021
7549,608,18:54:01 22.06.2021
7550,609,19:54:01 22.06.2021
7551,610,20:54:01 22.06.2021
7552,605,21:54:01 22.06.2021
7553,607,22:54:01 22.06.2021
7554,608,23:54:01 22.06.2021
7555,608,00:54:01 23.06.2021
7556,608,01:54:01 23.06.2021
7557,608,02:54:01 23.06.2021
7558,608,03:54:01 23.06.2021
7559,608,04:54:01 23.06.2021
7560,607,05:54:01 23.06.2021
7561,620,06:54:01 23.06.2021
7562,979,07:54:01 23.06.2021
7563,789,08:54:01 23.06.2021
7564,980,09:54:01 23.06.2021
7565,616,10:54:01 23.06.2021
7566,627,11:54:01 23.06.2021
7567,628,12:54:01 23.06.2021
7568,625,13:54:01 23.06.2021
7569,623,14:54:01 23.06.2021
7570,1194,15:54:01 23.06.2021
7571,771,16:54:01 23.06.2021
7572,1227,17:54:01 23.06.2021
7573,778,18:54:01 23.06.2021
7574,1212,19:54:01 23.06.2021
7575,623,20:54:01 23.06.2021
7576,628,21:54:01 23.06.2021
7577,625,22:54:01 23.06.2021
7578,624,23:54:01 23.06.2021
7579,626,00:54:01 24.06.2021
7580,626,01:54:01 24.06.2021
7581,623,02:54:01 24.06.2021
7582,622,03:54:01 24.06.2021
7583,626,04:54:01 24.06.2021
7584,627,05:54:01 24.06.2021
7585,630,06:54:01 24.06.2021
7586,626,07:54:01 24.06.2021
7587,781,08:54:01 24.06.2021
7588,1224,09:54:01 24.06.2021
7589,777,10:54:01 24.06.2021
7590,854,11:54:01 24.06.2021
7591,615,12:54:01 24.06.2021
7592,1227,13:54:01 24.06.2021
7593,773,14:54:01 24.06.2021
7594,1030,15:54:01 24.06.2021
7595,615,16:54:01 24.06.2021
7596,1224,17:54:01 24.06.2021
7597,770,18:54:01 24.06.2021
7598,961,19:54:01 24.06.2021
7599,621,20:55:01 24.06.2021
7600,618,21:55:01 24.06.2021
7601,623,22:55:01 24.06.2021
7602,621,23:55:01 24.06.2021
7603,624,00:55:01 25.06.2021
7604,623,01:55:01 25.06.2021
7605,626,02:55:01 25.06.2021
7606,623,03:55:01 25.06.2021
7607,629,04:55:01 25.06.2021
7608,623,05:55:01 25.06.2021
7609,780,06:55:01 25.06.2021
7610,926,07:55:01 25.06.2021
7611,625,08:55:01 25.06.2021
7612,1161,09:55:01 25.06.2021
7613,775,10:55:01 25.06.2021
7614,1153,11:55:01 25.06.2021
7615,776,12:55:01 25.06.2021
7616,1097,13:55:01 25.06.2021
7617,1015,14:55:01 25.06.2021
7618,761,15:55:01 25.06.2021
7619,623,16:55:01 25.06.2021
7620,770,17:55:01 25.06.2021
7621,621,18:55:01 25.06.2021
7622,771,19:55:01 25.06.2021
7623,622,20:55:01 25.06.2021
7624,628,21:55:01 25.06.2021
7625,623,22:55:01 25.06.2021
7626,626,23:55:01 25.06.2021
7627,627,00:55:01 26.06.2021
7628,623,01:55:01 26.06.2021
7629,624,02:55:01 26.06.2021
7630,624,03:55:01 26.06.2021
7631,626,04:55:01 26.06.2021
7632,627,05:55:01 26.06.2021
7633,627,06:55:01 26.06.2021
7634,629,07:55:01 26.06.2021
7635,629,08:55:01 26.06.2021
7636,625,09:55:01 26.06.2021
7637,627,10:55:01 26.06.2021
7638,625,11:55:01 26.06.2021
7639,623,12:55:01 26.06.2021
7640,625,13:55:01 26.06.2021
7641,624,14:55:01 26.06.2021
7642,625,15:55:01 26.06.2021
7643,624,16:55:01 26.06.2021
7644,624,17:55:01 26.06.2021
7645,620,18:55:01 26.06.2021
7646,625,19:55:01 26.06.2021
7647,627,20:55:01 26.06.2021
7648,625,21:55:01 26.06.2021
7649,624,22:55:01 26.06.2021
7650,624,23:55:01 26.06.2021
7651,620,00:55:01 27.06.2021
7652,628,01:55:01 27.06.2021
7653,626,02:55:01 27.06.2021
7654,622,03:55:01 27.06.2021
7655,626,04:55:01 27.06.2021
7656,626,05:55:01 27.06.2021
7657,625,06:55:01 27.06.2021
7658,624,07:55:01 27.06.2021
7659,628,08:55:01 27.06.2021
7660,624,09:55:01 27.06.2021
7661,625,10:55:01 27.06.2021
7662,623,11:55:01 27.06.2021
7663,626,12:55:01 27.06.2021
7664,623,13:55:01 27.06.2021
7665,623,14:55:01 27.06.2021
7666,624,15:55:01 27.06.2021
7667,625,16:55:01 27.06.2021
7668,621,17:55:01 27.06.2021
7669,625,18:55:01 27.06.2021
7670,623,19:55:01 27.06.2021
7671,625,20:55:01 27.06.2021
7672,625,21:55:01 27.06.2021
7673,625,22:55:01 27.06.2021
7674,623,23:55:01 27.06.2021
7675,625,00:55:01 28.06.2021
7676,624,01:55:01 28.06.2021
7677,623,02:55:01 28.06.2021
7678,624,03:55:01 28.06.2021
7679,625,04:55:01 28.06.2021
7680,625,05:55:01 28.06.2021
7681,628,06:55:01 28.06.2021
7682,622,07:55:01 28.06.2021
7683,614,08:55:01 28.06.2021
7684,635,09:55:01 28.06.2021
7685,625,10:55:01 28.06.2021
7686,616,11:55:01 28.06.2021
7687,626,12:55:01 28.06.2021
7688,767,13:55:01 28.06.2021
7689,778,14:55:01 28.06.2021
7690,623,15:55:01 28.06.2021
7691,34,16:55:01 28.06.2021
7692,770,17:55:01 28.06.2021
7693,769,18:55:01 28.06.2021
7694,769,19:55:01 28.06.2021
7695,723,20:55:01 28.06.2021
7696,623,21:55:01 28.06.2021
7697,625,22:55:01 28.06.2021
7698,624,23:55:01 28.06.2021
7699,622,00:55:01 29.06.2021
7700,625,01:55:01 29.06.2021
7701,625,02:55:01 29.06.2021
7702,627,03:55:01 29.06.2021
7703,624,04:55:01 29.06.2021
7704,626,05:55:01 29.06.2021
7705,775,06:55:01 29.06.2021
7706,623,07:55:01 29.06.2021
7707,774,08:55:01 29.06.2021
7708,779,09:55:01 29.06.2021
7709,727,10:55:01 29.06.2021
7710,771,11:55:01 29.06.2021
7711,619,12:55:01 29.06.2021
7712,624,13:55:01 29.06.2021
7713,665,14:55:01 29.06.2021
7714,610,15:55:01 29.06.2021
7715,773,16:55:01 29.06.2021
7716,623,17:55:01 29.06.2021
7717,768,18:55:01 29.06.2021
7718,623,19:55:01 29.06.2021
7719,567,21:24:01 29.06.2021
7720,567,22:24:01 29.06.2021
7721,567,23:24:01 29.06.2021
7722,563,00:24:01 30.06.2021
7723,568,01:24:01 30.06.2021
7724,565,02:24:01 30.06.2021
7725,567,03:24:01 30.06.2021
7726,568,04:24:01 30.06.2021
7727,561,05:24:01 30.06.2021
7728,568,06:24:01 30.06.2021
7729,626,07:24:01 30.06.2021
7730,626,08:24:01 30.06.2021
7731,616,09:24:01 30.06.2021
7732,624,10:24:01 30.06.2021
7733,757,11:24:01 30.06.2021
7734,622,12:24:01 30.06.2021
7735,622,13:24:01 30.06.2021
7736,625,14:24:01 30.06.2021
7737,614,15:24:01 30.06.2021
7738,1204,16:24:01 30.06.2021
7739,627,17:24:01 30.06.2021
7740,1265,18:24:01 30.06.2021
7741,788,19:24:01 30.06.2021
7742,1212,20:24:01 30.06.2021
7743,616,21:24:01 30.06.2021
7744,616,22:24:01 30.06.2021
7745,615,23:24:01 30.06.2021
7746,617,00:24:01 01.07.2021
7747,614,01:24:01 01.07.2021
7748,616,02:24:01 01.07.2021
7749,618,03:24:01 01.07.2021
7750,618,04:24:01 01.07.2021
7751,616,05:24:01 01.07.2021
7752,613,06:24:01 01.07.2021
7753,797,07:24:01 01.07.2021
7754,1066,08:24:01 01.07.2021
7755,626,09:24:01 01.07.2021
7756,614,10:24:01 01.07.2021
7757,785,11:24:01 01.07.2021
7758,1189,12:24:01 01.07.2021
7759,778,13:24:01 01.07.2021
7760,1051,14:24:01 01.07.2021
7761,775,15:24:01 01.07.2021
7762,1073,16:24:01 01.07.2021
7763,777,17:24:01 01.07.2021
7764,1116,18:24:01 01.07.2021
7765,627,19:24:01 01.07.2021
7766,1125,20:24:01 01.07.2021
7767,630,21:25:01 01.07.2021
7768,623,22:25:01 01.07.2021
7769,627,23:25:01 01.07.2021
7770,628,00:25:01 02.07.2021
7771,631,01:25:01 02.07.2021
7772,626,02:25:01 02.07.2021
7773,628,03:25:01 02.07.2021
7774,630,04:25:01 02.07.2021
7775,629,05:25:01 02.07.2021
7776,1169,06:25:01 02.07.2021
7777,788,07:25:01 02.07.2021
7778,1590,08:25:01 02.07.2021
7779,788,09:25:01 02.07.2021
7780,606,10:25:01 02.07.2021
7781,593,11:25:01 02.07.2021
7782,624,12:25:01 02.07.2021
7783,773,13:25:01 02.07.2021
7784,560,14:35:01 02.07.2021
7785,623,15:35:01 02.07.2021
7786,628,16:35:01 02.07.2021
7787,779,17:35:01 02.07.2021
7788,776,18:35:01 02.07.2021
7789,1569,19:35:01 02.07.2021
7790,792,20:35:01 02.07.2021
7791,627,21:35:01 02.07.2021
7792,626,22:35:01 02.07.2021
7793,626,23:35:01 02.07.2021
7794,626,00:35:01 03.07.2021
7795,625,01:35:01 03.07.2021
7796,624,02:35:01 03.07.2021
7797,629,03:35:01 03.07.2021
7798,629,04:35:01 03.07.2021
7799,626,05:35:01 03.07.2021
7800,630,06:35:01 03.07.2021
7801,628,07:35:01 03.07.2021
7802,629,08:35:01 03.07.2021
7803,627,09:35:01 03.07.2021
7804,624,10:35:01 03.07.2021
7805,628,11:35:01 03.07.2021
7806,624,12:35:01 03.07.2021
7807,625,13:35:01 03.07.2021
7808,626,14:35:01 03.07.2021
7809,626,15:35:01 03.07.2021
7810,627,16:35:01 03.07.2021
7811,625,17:35:01 03.07.2021
7812,625,18:35:01 03.07.2021
7813,617,19:35:01 03.07.2021
7814,628,20:35:01 03.07.2021
7815,628,21:35:01 03.07.2021
7816,626,22:35:01 03.07.2021
7817,624,23:35:01 03.07.2021
7818,627,00:35:01 04.07.2021
7819,630,01:35:01 04.07.2021
7820,624,02:35:01 04.07.2021
7821,626,03:35:01 04.07.2021
7822,627,04:35:01 04.07.2021
7823,624,05:35:01 04.07.2021
7824,628,06:35:01 04.07.2021
7825,624,07:35:01 04.07.2021
7826,626,08:35:01 04.07.2021
7827,627,09:35:01 04.07.2021
7828,628,10:35:01 04.07.2021
7829,631,11:35:01 04.07.2021
7830,624,12:35:01 04.07.2021
7831,627,13:35:01 04.07.2021
7832,626,14:35:01 04.07.2021
7833,625,15:35:01 04.07.2021
7834,624,16:35:01 04.07.2021
7835,627,17:35:01 04.07.2021
7836,628,18:35:01 04.07.2021
7837,628,19:35:01 04.07.2021
7838,630,20:35:01 04.07.2021
7839,628,21:35:01 04.07.2021
7840,631,22:35:01 04.07.2021
7841,632,23:35:01 04.07.2021
7842,631,00:35:01 05.07.2021
7843,632,01:35:01 05.07.2021
7844,625,02:35:01 05.07.2021
7845,627,03:35:01 05.07.2021
7846,626,04:35:01 05.07.2021
7847,629,05:35:01 05.07.2021
7848,625,06:35:01 05.07.2021
7849,624,07:35:01 05.07.2021
7850,629,08:35:01 05.07.2021
7851,567,10:05:01 05.07.2021
7852,567,10:06:01 05.07.2021
7853,567,10:07:01 05.07.2021
7854,570,10:08:01 05.07.2021
7855,33,10:46:01 05.07.2021
7856,33,11:41:01 05.07.2021
7857,33,11:46:01 05.07.2021
7858,32,11:51:01 05.07.2021
7859,32,11:56:01 05.07.2021
7860,32,12:00:01 05.07.2021
7861,33,12:02:01 05.07.2021
7862,32,12:04:01 05.07.2021
7863,32,12:06:01 05.07.2021
7864,32,12:08:01 05.07.2021
7865,32,12:10:01 05.07.2021
7866,32,12:12:01 05.07.2021
7867,32,12:14:01 05.07.2021
7868,32,12:16:01 05.07.2021
7869,32,12:18:01 05.07.2021
7870,32,12:20:01 05.07.2021
7871,32,12:22:01 05.07.2021
7872,32,12:25:01 05.07.2021
7873,32,12:29:01 05.07.2021
7874,31,12:31:01 05.07.2021
7875,32,12:33:01 05.07.2021
7876,32,12:35:01 05.07.2021
7877,32,12:36:12 05.07.2021
7878,32,12:36:16 05.07.2021
7879,32,12:36:25 05.07.2021
7880,32,12:36:33 05.07.2021
7881,32,12:38:01 05.07.2021
7882,32,12:40:01 05.07.2021
7883,32,12:40:08 05.07.2021
7884,32,12:40:09 05.07.2021
7885,32,12:41:01 05.07.2021
7886,32,12:43:01 05.07.2021
7887,32,12:45:01 05.07.2021
7888,32,12:47:01 05.07.2021
7889,32,12:49:01 05.07.2021
7890,32,12:51:01 05.07.2021
7891,32,12:53:01 05.07.2021
7892,33,12:55:01 05.07.2021
7893,32,12:57:01 05.07.2021
7894,32,12:59:01 05.07.2021
7895,32,13:00:36 05.07.2021
7896,32,13:00:38 05.07.2021
7897,32,13:02:01 05.07.2021
7898,33,13:04:01 05.07.2021
7899,31,13:06:01 05.07.2021
7900,31,13:08:01 05.07.2021
7901,32,13:10:01 05.07.2021
7902,31,13:12:01 05.07.2021
7903,31,13:14:01 05.07.2021
7904,31,13:16:01 05.07.2021
7905,32,13:18:01 05.07.2021
7906,31,13:20:01 05.07.2021
7907,31,13:21:27 05.07.2021
7908,31,13:21:29 05.07.2021
7909,31,13:21:30 05.07.2021
7910,31,13:21:31 05.07.2021
7911,31,13:21:31 05.07.2021
7912,31,13:21:32 05.07.2021
7913,31,13:21:33 05.07.2021
7914,31,13:21:33 05.07.2021
7915,31,13:21:34 05.07.2021
7916,31,13:23:01 05.07.2021
7917,32,13:23:35 05.07.2021
7918,32,13:23:37 05.07.2021
7919,31,13:24:44 05.07.2021
7920,31,13:24:47 05.07.2021
7921,31,13:24:49 05.07.2021
7922,31,13:25:00 05.07.2021
7923,31,13:26:01 05.07.2021
7924,31,13:27:05 05.07.2021
7925,31,13:27:12 05.07.2021
7926,31,13:29:01 05.07.2021
7927,33,13:29:42 05.07.2021
7928,33,13:29:44 05.07.2021
7929,34,13:29:45 05.07.2021
7930,34,13:29:46 05.07.2021
7931,33,13:29:46 05.07.2021
7932,33,13:29:47 05.07.2021
7933,33,13:29:47 05.07.2021
7934,33,13:29:48 05.07.2021
7935,32,13:29:48 05.07.2021
7936,32,13:29:49 05.07.2021
7937,31,13:29:49 05.07.2021
7938,31,13:29:50 05.07.2021
7939,31,13:29:50 05.07.2021
7940,31,13:29:51 05.07.2021
7941,26,13:30:01 05.07.2021
7942,9,13:32:01 05.07.2021
7943,31,13:32:15 05.07.2021
7944,31,13:32:16 05.07.2021
7945,31,13:32:16 05.07.2021
7946,31,13:32:16 05.07.2021
7947,31,13:32:17 05.07.2021
7948,31,13:32:17 05.07.2021
7949,31,13:32:17 05.07.2021
7950,31,13:32:18 05.07.2021
7951,31,13:32:18 05.07.2021
7952,31,13:32:38 05.07.2021
7953,31,13:32:39 05.07.2021
7954,31,13:32:39 05.07.2021
7955,32,13:32:39 05.07.2021
7956,32,13:32:40 05.07.2021
7957,32,13:32:40 05.07.2021
7958,31,13:34:01 05.07.2021
7959,1,13:36:01 05.07.2021
7960,2,13:38:01 05.07.2021
7961,36,13:40:01 05.07.2021
7962,32,13:41:14 05.07.2021
7963,31,13:41:17 05.07.2021
7964,24,13:41:20 05.07.2021
7965,5,13:41:23 05.07.2021
7966,1,13:43:01 05.07.2021
7967,19,13:45:01 05.07.2021
7968,12,13:47:01 05.07.2021
7969,13,13:49:01 05.07.2021
7970,1,13:51:01 05.07.2021
7971,31,13:51:41 05.07.2021
7972,19,13:51:59 05.07.2021
7973,1,13:53:01 05.07.2021
7974,31,13:55:01 05.07.2021
7975,32,13:57:01 05.07.2021
7976,1,13:59:01 05.07.2021
7977,27,14:01:01 05.07.2021
7978,1,14:03:01 05.07.2021
7979,1,14:05:01 05.07.2021
7980,1,14:07:01 05.07.2021
7981,25,14:09:01 05.07.2021
7982,30,14:11:01 05.07.2021
7983,1,14:13:01 05.07.2021
7984,1,14:14:57 05.07.2021
7985,1,14:14:59 05.07.2021
7986,1,14:16:01 05.07.2021
7987,31,14:18:01 05.07.2021
7988,1,14:20:01 05.07.2021
7989,1,14:22:01 05.07.2021
7990,1,14:24:01 05.07.2021
7991,31,14:26:01 05.07.2021
7992,31,14:28:01 05.07.2021
7993,1,14:30:01 05.07.2021
7994,1,14:32:01 05.07.2021
7995,1,14:34:01 05.07.2021
7996,1,14:36:01 05.07.2021
7997,1,14:36:40 05.07.2021
7998,1,14:36:41 05.07.2021
7999,1,14:36:42 05.07.2021
8000,1,14:36:43 05.07.2021
8001,1,14:36:43 05.07.2021
8002,1,14:36:44 05.07.2021
8003,1,14:36:44 05.07.2021
8004,1,14:36:45 05.07.2021
8005,1,14:36:48 05.07.2021
8006,31,14:37:12 05.07.2021
8007,5,14:39:01 05.07.2021
8008,1,14:41:01 05.07.2021
8009,565,14:43:01 05.07.2021
8010,561,14:45:01 05.07.2021
8011,561,14:47:01 05.07.2021
8012,530,14:49:01 05.07.2021
8013,558,14:51:01 05.07.2021
8014,562,14:53:01 05.07.2021
8015,565,14:55:01 05.07.2021
8016,563,14:57:01 05.07.2021
8017,563,14:59:01 05.07.2021
8018,567,15:01:01 05.07.2021
8019,564,15:03:01 05.07.2021
8020,564,15:05:01 05.07.2021
8021,567,15:07:01 05.07.2021
8022,559,15:09:01 05.07.2021
8023,560,15:11:01 05.07.2021
8024,951,15:13:01 05.07.2021
8025,559,15:15:01 05.07.2021
8026,558,15:17:01 05.07.2021
8027,562,15:19:01 05.07.2021
8028,560,15:21:01 05.07.2021
8029,560,15:23:01 05.07.2021
8030,559,15:25:01 05.07.2021
8031,712,15:27:01 05.07.2021
8032,562,15:29:01 05.07.2021
8033,560,15:31:01 05.07.2021
8034,562,15:33:01 05.07.2021
8035,563,15:35:01 05.07.2021
8036,557,15:37:01 05.07.2021
8037,556,15:39:01 05.07.2021
8038,560,15:41:01 05.07.2021
8039,570,15:43:01 05.07.2021
8040,626,15:45:01 05.07.2021
8041,552,15:47:01 05.07.2021
8042,563,15:50:01 05.07.2021
8043,923,15:52:01 05.07.2021
8044,903,15:54:01 05.07.2021
8045,552,15:56:01 05.07.2021
8046,902,15:58:01 05.07.2021
8047,566,16:00:01 05.07.2021
8048,565,16:02:01 05.07.2021
8049,560,16:04:01 05.07.2021
